transaction_id,customer_id,transaction_date,transaction_amount,debit_credit_indicator,transaction_type,channel,transaction_narrative,beneficiary_name,beneficiary_bank
TX026,CUST003,15-01-2024,11999.97846,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,899.9972274,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,18.99376129,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,16.99170668,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15799.99733,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9799.997339,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5499.997862,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18500.01014,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2800.001405,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,74999.97573,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8900.002302,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6200.021639,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9996607,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11200.01491,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5900.003411,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,32000.01243,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1599.99144,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9500.002187,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4100.004235,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,16.00211079,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,20.9955705,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,27999.99289,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7199.998638,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2800.008895,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,18.00249171,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6800.019189,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11499.99162,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4199.99197,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
TX054,CUST009,29-01-2024,20999.9987,D,Wire,International_Wire,Machinery Purchase,German Manufacturer,Deutsche Bank
TX055,CUST010,30-01-2024,3100.022717,D,Wire,International_Wire,Research Software License,Microsoft Education,Microsoft
TX056,CUST011,30-01-2024,2400.011287,D,Branch,Domestic,Medical Treatment,Private Doctor,Self Pay
TX057,CUST012,31-01-2024,10800.019,D,Wire,International_Wire,Stock Market Investment,Trading Platform,Interactive Brokers
TX058,CUST013,31-01-2024,5600.009401,D,Wire,NRISR,Business Travel Expense,Travel Agency India,MakeMyTrip
TX059,CUST014,01-02-2024,520.001576,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX060,CUST015,01-02-2024,8900.007282,D,Wire,International_Wire,Mortgage EMI Payment,Mortgage Lender,Nationwide
TX061,CUST016,02-02-2024,7199.997314,D,Wire,International_Wire,Semester Fee Payment,Imperial College London,Barclays UK
TX062,CUST017,02-02-2024,28499.99305,D,Wire,International_Wire,Bitcoin Purchase,Binance Exchange,Binance
TX063,CUST018,03-02-2024,3100.001316,D,Branch,Domestic,Fixed Deposit Addition,Self,Barclays UK
TX064,CUST019,03-02-2024,12400.00651,D,Wire,NRISR,Business Investment,Dubai Business,Emirates NBD
TX065,CUST020,04-02-2024,4800.000991,D,Wire,International_Wire,Professional License Renewal,Regulatory Body,Government Bank
TX066,CUST002,05-02-2024,44999.98016,D,Wire,International_Wire,Property Purchase Down Payment,Estate Agent,Savills Bank
TX067,CUST003,06-02-2024,949.9978385,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX068,CUST007,07-02-2024,13200.00758,D,Wire,International_Wire,Business Expansion Payment,Equipment Vendor,Citibank
TX069,CUST009,08-02-2024,19499.99417,D,Wire,International_Wire,Raw Materials Purchase,European Supplier,BNP Paribas
TX070,CUST012,09-02-2024,11499.99081,D,Wire,International_Wire,Portfolio Rebalancing,Investment Firm,Fidelity
TX071,CUST017,10-02-2024,37999.99717,D,Wire,International_Wire,Ethereum Purchase,Kraken Exchange,Kraken
TX072,CUST002,11-02-2024,17999.9925,D,Wire,International_Wire,Overseas Property Investment,Property Developer,HSBC Hong Kong
TX073,CUST006,12-02-2024,120000.0093,C,Wire,Domestic,Annual Bonus,Employer Corporation,HSBC UK
TX074,CUST008,13-02-2024,95000.00841,C,Wire,Domestic,Annual Salary,Tech Company,Barclays UK
TX075,CUST012,14-02-2024,135000.011,C,Wire,Domestic,Year End Bonus,Financial Services Firm,JP Morgan
TX076,CUST015,15-02-2024,104999.9812,C,Wire,Domestic,Annual Compensation,Consulting Firm,KPMG Bank
TX077,CUST019,16-02-2024,144999.9931,C,Wire,Domestic,Executive Bonus,Multinational Corp,Citibank UK
TX078,CUST001,17-02-2024,6099.994161,D,Wire,International_Wire,Second Semester Tuition,University of Oxford,Barclays UK
TX079,CUST005,18-02-2024,2200.000653,D,Wire,International_Wire,Course Registration Fee,Cambridge University,NatWest
TX080,CUST010,19-02-2024,3600.014241,D,Wire,International_Wire,Lab Equipment Fee,Imperial College,HSBC UK
TX001,CUST001,05-01-2024,5799.995409,D,Wire,International_Wire,Tuition Payment Semester 1,University of Oxford,Barclays UK
TX002,CUST002,05-01-2024,12500.00131,D,Wire,International_Wire,Property Investment Payment,London Real Estate Ltd,HSBC UK
TX003,CUST003,05-01-2024,850.0273673,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX004,CUST004,06-01-2024,3200.016742,D,Wire,Domestic,Healthcare Payment,Private Hospital,Lloyds Bank
TX005,CUST005,06-01-2024,2099.999625,D,Wire,International_Wire,Tuition Fee,Cambridge University,NatWest
TX006,CUST006,06-01-2024,449.9903621,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8499.989853,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6100.00077,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,15000.00943,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,17.98871216,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,15.00278905,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,22.00799881,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,19.01419235,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1799.984556,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9200.001497,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4500.010359,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,599.9877014,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7800.005272,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6200.00011,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,24999.97228,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2099.990218,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10499.97636,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3200.019633,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4499.989814,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
TX025,CUST002,15-01-2024,3799.993972,D,Online,Domestic,Mortgage Payment,Halifax Bank,Halifax
TX026,CUST003,15-01-2024,12000.01004,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,900.0005378,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,19.01588747,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,16.99285146,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15799.99937,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9799.992476,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5500.006832,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18499.98557,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2799.996307,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,74999.99497,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8900.018855,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6199.984336,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9961198,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11199.99357,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5900.006578,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,31999.9967,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1599.999302,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9500.00164,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4100.012225,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,16.00626725,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,20.98931876,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,28000.01187,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7199.990458,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2800.008007,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,17.99417581,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6800.009233,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11499.99688,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4199.990272,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
TX054,CUST009,29-01-2024,21000.01349,D,Wire,International_Wire,Machinery Purchase,German Manufacturer,Deutsche Bank
TX055,CUST010,30-01-2024,3100.00443,D,Wire,International_Wire,Research Software License,Microsoft Education,Microsoft
TX056,CUST011,30-01-2024,2399.990785,D,Branch,Domestic,Medical Treatment,Private Doctor,Self Pay
TX057,CUST012,31-01-2024,10799.98836,D,Wire,International_Wire,Stock Market Investment,Trading Platform,Interactive Brokers
TX058,CUST013,31-01-2024,5600.001643,D,Wire,NRISR,Business Travel Expense,Travel Agency India,MakeMyTrip
TX059,CUST014,01-02-2024,520.0102257,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX060,CUST015,01-02-2024,8899.987978,D,Wire,International_Wire,Mortgage EMI Payment,Mortgage Lender,Nationwide
TX061,CUST016,02-02-2024,7200.00397,D,Wire,International_Wire,Semester Fee Payment,Imperial College London,Barclays UK
TX062,CUST017,02-02-2024,28500.00528,D,Wire,International_Wire,Bitcoin Purchase,Binance Exchange,Binance
TX063,CUST018,03-02-2024,3099.996565,D,Branch,Domestic,Fixed Deposit Addition,Self,Barclays UK
TX064,CUST019,03-02-2024,12400.00731,D,Wire,NRISR,Business Investment,Dubai Business,Emirates NBD
TX065,CUST020,04-02-2024,4799.992563,D,Wire,International_Wire,Professional License Renewal,Regulatory Body,Government Bank
TX066,CUST002,05-02-2024,44999.99949,D,Wire,International_Wire,Property Purchase Down Payment,Estate Agent,Savills Bank
TX067,CUST003,06-02-2024,950.0120007,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX068,CUST007,07-02-2024,13199.98277,D,Wire,International_Wire,Business Expansion Payment,Equipment Vendor,Citibank
TX069,CUST009,08-02-2024,19499.98567,D,Wire,International_Wire,Raw Materials Purchase,European Supplier,BNP Paribas
TX070,CUST012,09-02-2024,11499.98533,D,Wire,International_Wire,Portfolio Rebalancing,Investment Firm,Fidelity
TX071,CUST017,10-02-2024,37999.997,D,Wire,International_Wire,Ethereum Purchase,Kraken Exchange,Kraken
TX072,CUST002,11-02-2024,18000.0051,D,Wire,International_Wire,Overseas Property Investment,Property Developer,HSBC Hong Kong
TX073,CUST006,12-02-2024,120000.0132,C,Wire,Domestic,Annual Bonus,Employer Corporation,HSBC UK
TX074,CUST008,13-02-2024,94999.99529,C,Wire,Domestic,Annual Salary,Tech Company,Barclays UK
TX075,CUST012,14-02-2024,134999.9901,C,Wire,Domestic,Year End Bonus,Financial Services Firm,JP Morgan
TX076,CUST015,15-02-2024,105000.0016,C,Wire,Domestic,Annual Compensation,Consulting Firm,KPMG Bank
TX077,CUST019,16-02-2024,144999.981,C,Wire,Domestic,Executive Bonus,Multinational Corp,Citibank UK
TX078,CUST001,17-02-2024,6099.996571,D,Wire,International_Wire,Second Semester Tuition,University of Oxford,Barclays UK
TX079,CUST005,18-02-2024,2200.003325,D,Wire,International_Wire,Course Registration Fee,Cambridge University,NatWest
TX080,CUST010,19-02-2024,3600.004846,D,Wire,International_Wire,Lab Equipment Fee,Imperial College,HSBC UK
TX001,CUST001,05-01-2024,5800.014366,D,Wire,International_Wire,Tuition Payment Semester 1,University of Oxford,Barclays UK
TX002,CUST002,05-01-2024,12499.98878,D,Wire,International_Wire,Property Investment Payment,London Real Estate Ltd,HSBC UK
TX003,CUST003,05-01-2024,850.0118978,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX004,CUST004,06-01-2024,3200.003559,D,Wire,Domestic,Healthcare Payment,Private Hospital,Lloyds Bank
TX005,CUST005,06-01-2024,2100.001754,D,Wire,International_Wire,Tuition Fee,Cambridge University,NatWest
TX006,CUST006,06-01-2024,450.0154275,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8499.98459,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6100.005307,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,14999.98552,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,18.01124171,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,15.00790846,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,21.99953204,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,19.01524483,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1800.002886,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9200.018232,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4499.976227,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,599.9922713,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7800.005691,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6199.998582,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,25000.00462,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2100.015449,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10500.00647,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3200.009558,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4499.998407,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
TX025,CUST002,15-01-2024,3800.000788,D,Online,Domestic,Mortgage Payment,Halifax Bank,Halifax
TX026,CUST003,15-01-2024,12000.00851,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,900.0039254,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,18.99642285,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,16.98873183,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15799.98989,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9799.997148,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5499.980327,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18499.9925,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2800.000071,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,75000.02002,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8900.00508,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6200.021881,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9921335,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11199.99141,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5899.996372,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,32000.02619,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1600.006764,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9499.995859,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4099.990804,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
